player,element,assists,bonus,bps,clean_sheets,creativity,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,selected,starts,threat,total_points,transfers_in,transfers_out,yellow_cards,Involved,price_start,price_end,profit_or_loss,Net Transfers,90s completed,expected_assists_per90,expected_goal_involvements_per90,expected_goals_per90,expected_goals_conceded_per90,goals_per_90,goals_conceded_per_90,saves_per_90,assists_per_90,bonus_points_per_90,full_name,first_name,second_name,now_cost,element_type
Scott McKenna,385,0,0,275,5,93.9,0.42,0.49,0.0699999999999999,28.95,32,0,41.8,278.8,1570,0,0,0,0,0,10771.0,19,46.0,40,15827,24018,4,20,£4.5,£4.4,£-0.1,-8191,17.444444444444443,0.0240764331210191,0.0280891719745222,0.0040127388535031,1.6595541401273886,0.0,1.834394904458599,0.0,0.0,0.0,Scott McKenna,Scott,McKenna,44,DEF
Scott McTominay,338,0,2,146,4,122.8,0.99,2.95,1.96,22.38,20,1,51.7,242.2,1149,0,0,0,0,0,19930.0,10,156.0,36,25667,44357,8,24,£5.0,£4.9,£-0.1,-18690,12.766666666666667,0.0775456919060052,0.2310704960835509,0.1535248041775457,1.7530026109660573,0.0783289817232375,1.5665796344647518,0.0,0.0,0.1566579634464751,Scott McTominay,Scott,McTominay,49,MID
Seamus Coleman,178,0,5,314,5,108.7,0.92,1.22,0.3,33.5,25,1,50.4,297.8,1654,0,0,0,0,0,46395.0,20,95.0,63,350366,185605,1,23,£4.5,£4.1,£-0.4,164761,18.377777777777776,0.0500604594921402,0.066384522370012,0.0163240628778718,1.8228536880290207,0.0544135429262394,1.3603385731559856,0.0,0.0,0.2720677146311971,Seamus Coleman,Seamus,Coleman,41,DEF
Sean Longstaff,370,5,2,347,13,372.0,2.57,5.87,3.3,27.57,18,1,116.8,385.2,2514,0,0,0,0,0,155858.0,28,408.0,93,366110,403817,2,33,£4.5,£4.3,£-0.2,-37707,27.933333333333334,0.0920047732696897,0.2101431980906921,0.1181384248210023,0.9869928400954654,0.035799522673031,0.6443914081145584,0.0,0.1789976133651551,0.071599045346062,Sean Longstaff,Sean,Longstaff,43,MID
Sean McAllister,768,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,134.0,0,0.0,0,218,24,0,0,£4.5,£4.5,£0.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean McAllister,Sean,McAllister,45,MID
Sebastian Revan,754,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,496.0,0,0.0,0,1115,615,0,0,£4.0,£4.0,£0.0,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sebastian Revan,Sebastian,Revan,40,DEF
Sepp van den Berg,500,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,17760.0,0,0.0,0,10688,27140,0,0,£4.0,£4.0,£0.0,-16452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sepp van den Berg,Sepp,van den Berg,40,DEF
Serge Aurier,628,0,8,336,6,164.1,0.92,1.66,0.74,33.13,31,1,70.9,431.0,1943,0,0,0,0,0,45396.0,22,112.0,70,234672,219436,2,24,£4.5,£4.3,£-0.2,15236,21.58888888888889,0.042614513638703,0.0768914050437468,0.0342768914050437,1.5345856922285128,0.0463201235203293,1.435923829130211,0.0,0.0,0.3705609881626351,Serge Aurier,Serge,Aurier,43,DEF
Sergi Canós Tenés,82,0,0,14,0,13.5,0.04,0.11,0.07,1.79,2,0,2.8,7.0,73,0,0,0,0,0,8507.0,0,6.0,5,34858,32861,0,5,£5.0,£5.0,£0.0,1997,0.8111111111111111,0.0493150684931506,0.1356164383561644,0.0863013698630137,2.206849315068493,0.0,2.4657534246575343,0.0,0.0,0.0,Sergi Canós Tenés,Sergi,Canós Tenés,50,DEF
Sergio Gómez,587,1,1,83,1,52.8,1.05,1.42,0.37,5.9,6,0,14.3,66.2,340,0,0,0,0,0,9401.0,2,24.0,21,40214,31992,0,12,£4.5,£4.4,£-0.1,8222,3.7777777777777777,0.2779411764705882,0.3758823529411764,0.0979411764705882,1.5617647058823532,0.0,1.5882352941176472,0.0,0.2647058823529412,0.2647058823529412,Sergio Gómez,Sergio,Gómez,44,DEF
Sergio Reguilón,438,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,53102.0,0,0.0,0,17585,198325,0,0,£4.5,£4.2,£-0.3,-180740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sergio Reguilón,Sergio,Reguilón,42,DEF
Shandon Baptiste,94,2,0,123,1,144.5,0.53,0.85,0.32,7.51,6,0,30.7,107.8,600,0,0,0,1,0,24840.0,4,54.0,29,35913,55024,1,23,£4.5,£4.5,£0.0,-19111,6.666666666666667,0.0795,0.1275,0.048,1.1264999999999998,0.0,0.8999999999999999,0.0,0.3,0.0,Shandon Baptiste,Shandon,Baptiste,45,MID
Shane Duffy,105,0,0,12,0,0.2,0.0,0.16,0.16,1.56,4,0,0.2,0.2,17,0,0,0,0,0,15625.0,0,7.0,4,5503,22280,0,5,£4.5,£4.2,£-0.3,-16777,0.1888888888888888,0.0,0.8470588235294118,0.8470588235294118,8.258823529411766,0.0,21.176470588235293,0.0,0.0,0.0,Shane Duffy,Shane,Duffy,42,DEF
Shea Charles,773,0,0,3,0,0.0,0.0,0.0,0.0,0.05,1,0,0.0,0.0,27,0,0,0,0,0,6.0,0,0.0,1,17,2,0,1,£4.5,£4.5,£0.0,15,0.3,0.0,0.0,0.0,0.1666666666666666,0.0,3.333333333333333,0.0,0.0,0.0,Shea Charles,Shea,Charles,45,MID
Shola Shoretire,660,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2108.0,0,0.0,0,5073,5219,0,0,£4.5,£4.5,£0.0,-146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shola Shoretire,Shola,Shoretire,45,FWD
Sil Swinkels,744,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1533.0,0,0.0,0,3056,1853,0,0,£4.0,£4.0,£0.0,1203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sil Swinkels,Sil,Swinkels,40,DEF
Siriki Dembélé,74,0,0,20,0,52.3,0.21,0.37,0.16,2.28,2,0,11.3,31.8,104,0,0,0,0,0,7950.0,0,28.0,6,4061,11258,0,6,£5.0,£4.7,£-0.3,-7197,1.1555555555555554,0.1817307692307692,0.3201923076923077,0.1384615384615384,1.9730769230769232,0.0,1.7307692307692308,0.0,0.0,0.0,Siriki Dembélé,Siriki,Dembélé,47,MID
Solly March,107,10,16,559,10,965.8,5.9,12.91,7.01,37.58,40,6,271.4,791.8,2719,0,0,0,0,0,568912.0,31,955.0,147,3895044,3289037,2,33,£5.0,£5.2,£0.2,606007,30.211111111111112,0.195292386906951,0.4273262228760573,0.2320338359691062,1.243913203383597,0.1986024273630011,1.3240161824200074,0.0,0.3310040456050018,0.5296064729680029,Solly March,Solly,March,52,MID
Son Heung-min,428,6,8,471,9,829.3,4.5600000000000005,14.36,9.8,42.74,55,10,244.7,709.2,2886,0,0,0,0,0,926591.0,33,910.0,152,1811142,3224415,2,36,£12.0,£11.5,£-0.5,-1413273,32.06666666666667,0.1422037422037422,0.4478170478170477,0.3056133056133056,1.3328482328482327,0.3118503118503118,1.715176715176715,0.0,0.1871101871101871,0.2494802494802494,Son Heung-min,Son,Heung-min,115,MID
Sonny Perkins,663,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2370.0,0,0.0,0,7021,5626,0,0,£4.5,£4.5,£0.0,1395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sonny Perkins,Sonny,Perkins,45,FWD
Stanley Mills,560,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2918.0,0,0.0,0,5135,5123,0,0,£4.5,£4.3,£-0.2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stanley Mills,Stanley,Mills,43,MID
Stefan Bajcetic,564,0,0,85,3,61.7,0.47,1.26,0.79,6.800000000000001,4,1,22.8,90.2,522,0,0,0,0,0,6131.0,6,77.0,22,65114,39845,2,11,£4.5,£4.3,£-0.2,25269,5.8,0.0810344827586206,0.2172413793103448,0.1362068965517241,1.1724137931034484,0.1724137931034483,0.6896551724137931,0.0,0.0,0.0,Stefan Bajcetic,Stefan,Bajcetic,43,MID
Stefan Ortega Moreno,324,0,5,90,2,0.0,0.0,0.0,0.0,4.119999999999999,1,0,11.7,116.8,270,0,0,0,0,14,106698.0,3,0.0,23,313098,240721,0,3,£4.0,£3.7,£-0.3,72377,3.0,0.0,0.0,0.0,1.373333333333333,0.0,0.3333333333333333,4.666666666666667,0.0,1.6666666666666667,Stefan Ortega Moreno,Stefan,Ortega Moreno,37,GK
Stefan Parkes,636,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3740.0,0,0.0,0,5398,4565,0,0,£4.0,£4.0,£0.0,833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stefan Parkes,Stefan,Parkes,40,DEF
Steve Cook,379,0,0,149,2,39.3,0.59,0.72,0.13,15.15,21,0,24.4,177.4,956,0,0,0,0,0,12637.0,11,28.0,20,12536,23123,4,12,£4.5,£4.3,£-0.2,-10587,10.622222222222222,0.0555439330543933,0.0677824267782426,0.0122384937238493,1.426255230125523,0.0,1.9769874476987448,0.0,0.0,0.0,Steve Cook,Steve,Cook,43,DEF
Steven Alzate,115,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,10886.0,0,0.0,0,9173,23264,0,0,£4.5,£4.4,£-0.1,-14091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Steven Alzate,Steven,Alzate,44,MID
Steven Bergwijn,437,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,173.0,0,0.0,0,0,214,0,0,£5.5,£5.5,£0.0,-214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Steven Bergwijn,Steven,Bergwijn,55,MID
Stuart Armstrong,405,2,2,221,1,282.8,2.73,5.04,2.31,28.64,34,2,78.60000000000001,234.2,1391,0,0,0,0,0,8504.0,14,267.0,57,16049,22116,6,32,£5.0,£4.7,£-0.3,-6067,15.455555555555556,0.1766355140186916,0.3260963335729691,0.1494608195542775,1.853055355859094,0.1294033069734004,2.1998562185478074,0.0,0.1294033069734004,0.1294033069734004,Stuart Armstrong,Stuart,Armstrong,47,MID
Stuart Dallas,226,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1312.0,0,0.0,0,2839,3386,0,0,£5.0,£4.9,£-0.1,-547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stuart Dallas,Stuart,Dallas,49,DEF
Sven Botman,377,2,8,666,13,120.1,1.09,3.84,2.75,38.0,30,0,98.1,554.4,3127,0,0,0,0,0,489487.0,35,303.0,129,1617887,947557,2,36,£4.5,£4.5,£0.0,670330,34.74444444444445,0.0313719219699392,0.1105212663895107,0.0791493444195714,1.093700031979533,0.0,0.8634473936680523,0.0,0.0575631595778701,0.2302526383114806,Sven Botman,Sven,Botman,45,DEF
Sékou Mara,528,2,0,90,0,77.5,0.31,1.33,1.02,9.39,10,1,33.9,104.8,538,0,0,0,0,0,9973.0,4,169.0,32,24742,28386,1,22,£5.5,£5.3,£-0.2,-3644,5.977777777777778,0.0518587360594795,0.2224907063197026,0.170631970260223,1.570817843866171,0.1672862453531598,1.6728624535315986,0.0,0.3345724907063197,0.0,Sékou Mara,Sékou,Mara,53,FWD
Taiwo Awoniyi,397,1,16,320,5,129.6,0.29,7.15,6.86,26.43,29,10,87.8,375.8,1395,0,0,0,0,0,68643.0,17,378.0,100,281226,249351,2,27,£6.0,£5.6,£-0.4,31875,15.5,0.0187096774193548,0.4612903225806452,0.4425806451612903,1.7051612903225806,0.6451612903225806,1.870967741935484,0.0,0.064516129032258,1.032258064516129,Taiwo Awoniyi,Taiwo,Awoniyi,56,FWD
Takehiro Tomiyasu,14,1,0,173,2,86.6,0.23,0.47,0.24,8.93,11,0,27.7,137.0,651,0,0,0,0,0,73582.0,6,55.0,32,82997,216563,2,21,£4.5,£4.2,£-0.3,-133566,7.233333333333333,0.0317972350230414,0.0649769585253456,0.0331797235023041,1.234562211981567,0.0,1.5207373271889402,0.0,0.1382488479262673,0.0,Takehiro Tomiyasu,Takehiro,Tomiyasu,42,DEF
Tariq Lamptey,114,0,0,91,1,87.2,0.64,0.84,0.2,6.369999999999999,7,0,20.6,70.60000000000001,439,0,0,0,0,0,133540.0,3,48.0,23,96292,245803,1,20,£4.5,£4.2,£-0.3,-149511,4.877777777777778,0.1312072892938496,0.1722095671981776,0.041002277904328,1.3059225512528472,0.0,1.4350797266514803,0.0,0.0,0.0,Tariq Lamptey,Tariq,Lamptey,42,DEF
Taylor Richards,121,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,376.0,0,0.0,0,0,490,0,0,£4.5,£4.5,£0.0,-490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taylor Richards,Taylor,Richards,45,MID
Tayo Adaramola,766,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,160.0,0,0.0,0,195,12,0,0,£4.0,£4.0,£0.0,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tayo Adaramola,Tayo,Adaramola,40,DEF
Terence Kongolo,208,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,29088.0,0,0.0,0,16604,51558,0,0,£4.0,£3.9,£-0.1,-34954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Terence Kongolo,Terence,Kongolo,39,DEF
Terry Ablade,591,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,15147.0,0,0.0,0,31246,27611,0,0,£4.5,£4.5,£0.0,3635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Terry Ablade,Terry,Ablade,45,FWD
Theo Walcott,400,2,1,140,2,159.1,1.52,3.91,2.39,24.71,30,2,52.1,164.6,1123,1,0,0,0,0,3419.0,13,199.0,49,9186,9118,1,20,£5.0,£4.8,£-0.2,68,12.477777777777778,0.1218165627782724,0.3133570792520035,0.191540516473731,1.980320569902048,0.1602849510240427,2.404274265360641,0.0,0.1602849510240427,0.0801424755120213,Theo Walcott,Theo,Walcott,48,MID
Thiago Alcántara do Nascimento,277,0,0,194,2,265.8,1.18,1.64,0.4599999999999999,21.41,23,0,59.8,244.4,1252,0,0,0,0,0,77816.0,14,86.0,30,104164,265336,2,18,£5.5,£5.1,£-0.4,-161172,13.911111111111111,0.0848242811501597,0.1178913738019169,0.0330670926517571,1.5390575079872204,0.0,1.6533546325878594,0.0,0.0,0.0,Thiago Alcántara do Nascimento,Thiago,Alcántara do Nascimento,51,MID
Thiago Emiliano da Silva,128,2,8,524,6,86.1,1.04,2.58,1.54,34.83,32,0,88.0,657.2,2351,0,0,0,0,0,716836.0,26,137.0,80,1290069,1401873,2,27,£5.5,£5.4,£-0.1,-111804,26.122222222222224,0.039812845597618,0.098766482347937,0.058953636750319,1.33334751169715,0.0,1.2250106337728626,0.0,0.0765631646108039,0.3062526584432156,Thiago Emiliano da Silva,Thiago,Emiliano da Silva,54,DEF
Thilo Kehrer,588,3,4,362,5,126.2,0.63,1.12,0.49,31.51,34,0,56.0,347.6,2229,1,0,0,0,0,25172.0,25,83.0,67,97451,83719,4,27,£4.5,£4.3,£-0.2,13732,24.766666666666666,0.0254374158815612,0.045222072678331,0.0197846567967698,1.2722745625841183,0.0,1.372812920592194,0.0,0.1211305518169582,0.161507402422611,Thilo Kehrer,Thilo,Kehrer,43,DEF
Thomas Cannon,662,0,0,7,0,11.6,0.0,0.09,0.09,0.44,1,0,3.8,5.0,23,0,0,0,0,0,2034.0,0,21.0,2,5956,5836,0,2,£4.5,£4.5,£0.0,120,0.2555555555555555,0.0,0.3521739130434783,0.3521739130434783,1.7217391304347829,0.0,3.91304347826087,0.0,0.0,0.0,Thomas Cannon,Thomas,Cannon,45,FWD
Thomas Partey,6,0,6,468,11,439.6,2.17,4.76,2.5900000000000003,32.27,28,3,119.5,513.2,2480,0,0,0,0,0,50030.0,28,240.0,86,109525,137985,5,33,£5.0,£4.7,£-0.3,-28460,27.55555555555556,0.0787499999999999,0.1727419354838709,0.0939919354838709,1.1710887096774194,0.1088709677419354,1.0161290322580645,0.0,0.0,0.2177419354838709,Thomas Partey,Thomas,Partey,47,MID
Thomas Strakosha,517,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,15139.0,0,0.0,0,6217,19038,0,0,£4.5,£4.3,£-0.2,-12821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thomas Strakosha,Thomas,Strakosha,43,GK
Tim Iroegbunam,49,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2220.0,0,0.0,0,1334,3577,0,0,£4.5,£4.5,£0.0,-2243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tim Iroegbunam,Tim,Iroegbunam,45,MID
Tim Ream,201,0,12,560,8,65.2,0.27,0.51,0.24,54.05,44,1,74.8,604.2,2898,0,0,0,0,0,146847.0,33,76.0,98,761547,533533,2,33,£4.5,£4.5,£0.0,228014,32.2,0.0083850931677018,0.0158385093167701,0.0074534161490683,1.6785714285714284,0.031055900621118,1.3664596273291925,0.0,0.0,0.3726708074534161,Tim Ream,Tim,Ream,45,DEF
Timo Werner,137,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,20903.0,0,0.0,0,2202,52459,0,0,£8.0,£7.9,£-0.1,-50257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Timo Werner,Timo,Werner,79,FWD
Timothy Castagne,258,4,11,615,8,377.3,2.13,4.29,2.16,60.78,63,2,135.0,679.8,3255,0,0,0,0,0,601060.0,36,289.0,114,2175007,1693872,3,37,£4.5,£4.3,£-0.2,481135,36.16666666666666,0.0588940092165898,0.1186175115207373,0.0597235023041474,1.680552995391705,0.0552995391705069,1.7419354838709675,0.0,0.1105990783410138,0.304147465437788,Timothy Castagne,Timothy,Castagne,43,DEF
Tino Livramento,419,0,0,13,0,0.0,0.0,0.0,0.0,1.41,0,0,0.6,5.8,26,0,0,0,0,0,1364.0,0,0.0,2,2329,3332,0,2,£4.5,£4.4,£-0.1,-1003,0.2888888888888888,0.0,0.0,0.0,4.880769230769232,0.0,0.0,0.0,0.0,0.0,Tino Livramento,Tino,Livramento,44,DEF
Tom Cairney,200,1,2,217,1,228.2,1.51,2.95,1.44,19.69,13,2,62.4,189.2,968,0,0,0,0,0,5160.0,6,204.0,53,9029,11297,2,33,£5.0,£4.7,£-0.3,-2268,10.755555555555556,0.140392561983471,0.2742768595041322,0.1338842975206611,1.830681818181818,0.1859504132231405,1.2086776859504131,0.0,0.0929752066115702,0.1859504132231405,Tom Cairney,Tom,Cairney,47,MID
Tom Davies,190,0,0,55,1,46.2,0.25,1.55,1.2999999999999998,12.04,9,0,19.3,50.4,524,0,0,0,0,0,4457.0,4,98.0,19,4473,6281,3,19,£5.0,£4.9,£-0.1,-1808,5.822222222222222,0.0429389312977099,0.2662213740458015,0.2232824427480916,2.0679389312977103,0.0,1.545801526717557,0.0,0.0,0.0,Tom Davies,Tom,Davies,49,MID
Tom Heaton,348,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,40579.0,0,0.0,0,30785,45479,0,0,£4.0,£3.8,£-0.2,-14694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tom Heaton,Tom,Heaton,38,GK
Tom McGill,756,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,337.0,0,0.0,0,980,520,0,0,£4.0,£4.0,£0.0,460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tom McGill,Tom,McGill,40,GK
Tomas Soucek,468,4,6,364,8,230.1,1.03,5.05,4.02,43.04,42,2,127.1,565.6,2811,0,0,0,0,0,91064.0,32,472.0,100,111251,215641,3,36,£5.5,£5.0,£-0.5,-104390,31.23333333333333,0.0329775880469583,0.1616862326574172,0.1287086446104589,1.3780149413020275,0.064034151547492,1.344717182497332,0.0,0.128068303094984,0.192102454642476,Tomas Soucek,Tomas,Soucek,50,MID
Tommi O'Reilly,761,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,94.0,0,0.0,0,214,116,0,0,£4.5,£4.5,£0.0,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tommi O'Reilly,Tommi,O'Reilly,45,MID
Tosin Adarabioyo,209,0,1,353,3,89.8,0.47,1.18,0.71,43.91,39,1,71.4,495.0,2084,0,0,0,0,0,13343.0,23,128.0,49,32630,35654,4,25,£4.5,£4.4,£-0.1,-3024,23.155555555555555,0.0202975047984644,0.0509596928982725,0.030662188099808,1.8963051823416504,0.0431861804222648,1.68426103646833,0.0,0.0,0.0431861804222648,Tosin Adarabioyo,Tosin,Adarabioyo,44,DEF
Toti António Gomes,489,0,4,201,4,74.3,0.23,0.58,0.35,20.87,14,1,36.5,225.2,978,0,0,0,0,0,176053.0,10,65.0,43,541649,335918,6,17,£4.0,£3.9,£-0.1,205731,10.866666666666667,0.0211656441717791,0.0533742331288343,0.0322085889570552,1.920552147239264,0.0920245398773006,1.2883435582822085,0.0,0.0,0.3680981595092024,Toti António Gomes,Toti António,Gomes,39,DEF
Travis Patterson,755,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,142.0,0,0.0,0,379,197,0,0,£4.5,£4.5,£0.0,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Travis Patterson,Travis,Patterson,45,MID
Trent Alexander-Arnold,285,11,21,824,10,1168.2,9.26,11.62,2.36,43.1,44,2,219.0,779.0,2922,0,0,0,0,0,2794836.0,34,241.0,156,5081311,5159634,5,37,£7.5,£7.8,£0.3,-78323,32.46666666666667,0.2852156057494866,0.357905544147844,0.0726899383983572,1.3275154004106775,0.0616016427104722,1.35523613963039,0.0,0.3388090349075975,0.6468172484599589,Trent Alexander-Arnold,Trent,Alexander-Arnold,78,DEF
Trevoh Chalobah,141,0,1,318,5,93.5,0.32,1.14,0.8200000000000001,30.99,24,0,48.7,283.6,1601,1,0,0,0,0,61562.0,18,108.0,49,190481,196958,4,25,£5.0,£4.4,£-0.6,-6477,17.788888888888888,0.0179887570268582,0.0640849469081824,0.0460961898813241,1.7420986883198004,0.0,1.3491567770143662,0.0,0.0,0.0562148657089319,Trevoh Chalobah,Trevoh,Chalobah,44,DEF
Tristan Crama,646,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2618.0,0,0.0,0,4331,3339,0,0,£4.0,£4.0,£0.0,992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tristan Crama,Tristan,Crama,40,DEF
Troy Parrott,453,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7198.0,0,0.0,0,0,10121,0,0,£4.5,£4.5,£0.0,-10121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Troy Parrott,Troy,Parrott,45,FWD
Tyler Adams,506,0,1,290,5,328.9,1.05,1.16,0.11,32.69,36,0,74.9,393.6,2156,0,0,0,1,0,17099.0,24,24.0,47,24588,32674,4,24,£5.0,£4.9,£-0.1,-8086,23.95555555555556,0.0438311688311688,0.0484230055658627,0.0045918367346938,1.3646103896103896,0.0,1.50278293135436,0.0,0.0,0.0417439703153988,Tyler Adams,Tyler,Adams,49,MID
Tyler Roberts,229,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,66.0,0,0.0,0,0,38,0,0,£5.0,£5.0,£0.0,-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tyler Roberts,Tyler,Roberts,50,MID
Tyrell Malacia,504,0,8,287,7,125.8,0.71,0.94,0.23,19.21,14,0,41.1,206.4,1391,0,0,0,0,0,248505.0,14,77.0,62,509808,637124,6,22,£4.5,£4.2,£-0.3,-127316,15.455555555555556,0.0459381739755571,0.0608195542774981,0.014881380301941,1.2429187634795111,0.0,0.905823148813803,0.0,0.0,0.5176132278936018,Tyrell Malacia,Tyrell,Malacia,42,DEF
Tyrese Francois,521,0,0,3,0,0.3,0.0,0.0,0.0,0.0,0,0,0.1,1.0,1,0,0,0,0,0,1979.0,0,0.0,1,1372,3488,0,1,£4.5,£4.4,£-0.1,-2116,0.0111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tyrese Francois,Tyrese,Francois,44,MID
Tyrick Mitchell,170,2,7,476,8,234.0,1.25,1.87,0.62,42.9,40,0,84.3,470.4,2889,0,0,0,1,0,87618.0,34,135.0,93,233658,220748,5,36,£4.5,£4.4,£-0.1,12910,32.1,0.0389408099688473,0.0582554517133956,0.0193146417445482,1.336448598130841,0.0,1.2461059190031152,0.0,0.0623052959501557,0.2180685358255451,Tyrick Mitchell,Tyrick,Mitchell,44,DEF
Tyrone Mings,39,3,17,617,12,87.7,0.95,1.91,0.96,47.28,40,1,87.0,657.2,3150,1,0,0,0,0,671542.0,35,121.0,130,2247657,1365522,7,35,£4.5,£4.7,£0.2,882135,35.0,0.0271428571428571,0.0545714285714285,0.0274285714285714,1.350857142857143,0.0285714285714285,1.1428571428571428,0.0,0.0857142857142857,0.4857142857142857,Tyrone Mings,Tyrone,Mings,47,DEF
Vicente Guaita,152,0,10,484,6,0.0,0.01,0.01,0.0,38.2,34,0,66.8,668.4,2430,0,0,0,0,85,219927.0,27,0.0,99,547456,561368,1,27,£4.5,£4.4,£-0.1,-13912,27.0,0.0003703703703703,0.0003703703703703,0.0,1.4148148148148147,0.0,1.2592592592592593,3.1481481481481484,0.0,0.3703703703703703,Vicente Guaita,Vicente,Guaita,44,GK
Victor Kristiansen,709,1,0,111,0,119.3,0.6,0.72,0.12,17.880000000000003,21,0,30.8,173.2,891,0,0,0,0,0,2412.0,11,14.0,16,7603,5933,2,12,£4.5,£4.5,£0.0,1670,9.9,0.0606060606060606,0.0727272727272727,0.0121212121212121,1.806060606060606,0.0,2.121212121212121,0.0,0.101010101010101,0.0,Victor Kristiansen,Victor,Kristiansen,45,DEF
